id,awayTeam,group,homeTeam,lastUpdated,matchday,referees,score,season,stage,status,utcDate,winner,homeTeamName,awayTeamName
247791,"{'id': 109, 'name': 'Juventus FC'}",Regular Season,"{'id': 106, 'name': 'AC Chievo Verona'}",2019-03-17T23:33:44Z,1.0,"[{'id': 11021, 'name': 'Fabrizio Pasqua', 'nationality': None}, {'id': 11007, 'name': 'Alessandro Costanzo', 'nationality': None}, {'id': 11070, 'name': 'Stefano Liberti', 'nationality': None}, {'id': 11112, 'name': 'Juan Sacchi', 'nationality': None}, {'id': 11057, 'name': 'Paolo Mazzoleni', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 3}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-18T16:00:00Z,AWAY_TEAM,AC Chievo Verona,Juventus FC
247786,"{'id': 113, 'name': 'SSC Napoli'}",Regular Season,"{'id': 110, 'name': 'SS Lazio'}",2019-03-17T23:33:44Z,1.0,"[{'id': 11047, 'name': 'Luca Banti', 'nationality': None}, {'id': 11037, 'name': 'Lorenzo Manganelli', 'nationality': None}, {'id': 10987, 'name': 'Filippo Valeriani', 'nationality': None}, {'id': 11072, 'name': 'Gianluca Manganiello', 'nationality': None}, {'id': 10988, 'name': 'Gianluca Rocchi', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-18T18:30:00Z,AWAY_TEAM,SS Lazio,SSC Napoli
247790,"{'id': 100, 'name': 'AS Roma'}",Regular Season,"{'id': 586, 'name': 'Torino FC'}",2019-03-17T23:33:44Z,1.0,"[{'id': 11060, 'name': 'Marco Di Bello', 'nationality': None}, {'id': 11000, 'name': 'Fabrizio Posado', 'nationality': None}, {'id': 11067, 'name': 'Pasquale De Meo', 'nationality': None}, {'id': 11115, 'name': 'Eugenio Abbattista', 'nationality': None}, {'id': 11029, 'name': 'Davide Massa', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-19T16:00:00Z,AWAY_TEAM,Torino FC,AS Roma
247785,"{'id': 1107, 'name': 'SPAL 2013'}",Regular Season,"{'id': 103, 'name': 'Bologna FC 1909'}",2019-03-17T23:33:44Z,1.0,"[{'id': 10990, 'name': 'Piero Giacomelli', 'nationality': None}, {'id': 11023, 'name': 'Emanuele Prenna', 'nationality': None}, {'id': 11052, 'name': 'Matteo Bottegoni', 'nationality': None}, {'id': 11018, 'name': 'Antonio Rapuano', 'nationality': None}, {'id': 11083, 'name': 'Luigi Nasca', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-19T18:30:00Z,AWAY_TEAM,Bologna FC 1909,SPAL 2013
247788,"{'id': 115, 'name': 'Udinese Calcio'}",Regular Season,"{'id': 112, 'name': 'Parma Calcio 1913'}",2019-03-17T23:33:44Z,1.0,"[{'id': 11050, 'name': 'Giampaolo Calvarese', 'nationality': None}, {'id': 11087, 'name': 'Alberto Santoro', 'nationality': None}, {'id': 11182, 'name': 'Marco Bresmes', 'nationality': None}, {'id': 11082, 'name': 'Antonio Di Martino', 'nationality': None}, {'id': 11068, 'name': 'Gianluca Aureliano', 'nationality': None}]","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-19T18:30:00Z,DRAW,Parma Calcio 1913,Udinese Calcio
247792,"{'id': 104, 'name': 'Cagliari Calcio'}",Regular Season,"{'id': 445, 'name': 'Empoli FC'}",2019-03-17T23:33:44Z,1.0,"[{'id': 11053, 'name': 'Daniele Chiffi', 'nationality': None}, {'id': 11051, 'name': 'Matteo Passeri', 'nationality': None}, {'id': 11267, 'name': 'Mauro Galetto', 'nationality': None}, {'id': 11084, 'name': 'Davide Ghersini', 'nationality': None}, {'id': 11002, 'name': 'Luca Pairetto', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-19T18:30:00Z,HOME_TEAM,Empoli FC,Cagliari Calcio
247793,"{'id': 108, 'name': 'FC Internazionale Milano'}",Regular Season,"{'id': 471, 'name': 'US Sassuolo Calcio'}",2019-03-17T23:33:44Z,1.0,"[{'id': 11043, 'name': 'Maurizio Mariani', 'nationality': None}, {'id': 11049, 'name': 'Ciro Carbone', 'nationality': None}, {'id': 11080, 'name': 'Sergio Ranghetti', 'nationality': None}, {'id': 11063, 'name': 'Aleandro Di Paolo', 'nationality': None}, {'id': 11075, 'name': 'Paolo Valeri', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-19T18:30:00Z,HOME_TEAM,US Sassuolo Calcio,FC Internazionale Milano
247784,"{'id': 470, 'name': 'Frosinone Calcio'}",Regular Season,"{'id': 102, 'name': 'Atalanta BC'}",2019-03-17T23:33:44Z,1.0,"[{'id': 11039, 'name': 'Marco Piccinini', 'nationality': None}, {'id': 11069, 'name': 'Fabiano Preti', 'nationality': None}, {'id': 55938, 'name': 'Domenico Rocca', 'nationality': None}, {'id': 11006, 'name': 'Rosario Abisso', 'nationality': None}, {'id': 10985, 'name': 'Michael Fabbri', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-20T18:30:00Z,HOME_TEAM,Atalanta BC,Frosinone Calcio
247796,"{'id': 110, 'name': 'SS Lazio'}",Regular Season,"{'id': 109, 'name': 'Juventus FC'}",2019-03-17T23:33:44Z,2.0,"[{'id': 11054, 'name': 'Massimiliano Irrati', 'nationality': None}, {'id': 11048, 'name': 'Alberto Tegoni', 'nationality': None}, {'id': 10991, 'name': 'Giorgio Peretti', 'nationality': None}, {'id': 11043, 'name': 'Maurizio Mariani', 'nationality': None}, {'id': 11079, 'name': 'Marco Guida', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-25T16:00:00Z,HOME_TEAM,Juventus FC,SS Lazio
247797,"{'id': 98, 'name': 'AC Milan'}",Regular Season,"{'id': 113, 'name': 'SSC Napoli'}",2019-03-17T23:33:44Z,2.0,"[{'id': 11075, 'name': 'Paolo Valeri', 'nationality': None}, {'id': 11016, 'name': 'Gianluca Vuoto', 'nationality': None}, {'id': 11031, 'name': 'Stefano Del Giovane', 'nationality': None}, {'id': 11065, 'name': 'Daniele Doveri', 'nationality': None}, {'id': 11029, 'name': 'Davide Massa', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-25T18:30:00Z,HOME_TEAM,SSC Napoli,AC Milan
247801,"{'id': 112, 'name': 'Parma Calcio 1913'}",Regular Season,"{'id': 1107, 'name': 'SPAL 2013'}",2019-03-17T23:33:44Z,2.0,"[{'id': 11116, 'name': 'Daniele Orsato', 'nationality': None}, {'id': 11045, 'name': 'Giorgio Schenone', 'nationality': None}, {'id': 11118, 'name': 'Dario Cecconi', 'nationality': None}, {'id': 11083, 'name': 'Luigi Nasca', 'nationality': None}, {'id': 11071, 'name': 'Marco Serra', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 290, 'startDate': '2018-08-18', 'endDate': '2019-05-26', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-26T16:00:00Z,HOME_TEAM,SPAL 2013,Parma Calcio 1913
