id,awayTeam,group,homeTeam,lastUpdated,matchday,referees,score,season,stage,status,utcDate,winner,homeTeamName,awayTeamName
238996,"{'id': 511, 'name': 'Toulouse FC'}",Regular Season,"{'id': 516, 'name': 'Olympique de Marseille'}",2019-03-30T19:32:48Z,1.0,"[{'id': 43886, 'name': 'Ruddy Buquet', 'nationality': None}, {'id': 43915, 'name': 'Guillaume Debart', 'nationality': None}, {'id': 15547, 'name': 'Julien Pacelli', 'nationality': None}, {'id': 57073, 'name': 'Pignard Jérémie', 'nationality': None}, {'id': 9374, 'name': 'Clément Turpin', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-10T18:45:00Z,HOME_TEAM,Olympique de Marseille,Toulouse FC
238999,"{'id': 548, 'name': 'AS Monaco FC'}",Regular Season,"{'id': 543, 'name': 'FC Nantes'}",2019-03-30T19:32:48Z,1.0,"[{'id': 15548, 'name': 'Jérôme Brisard', 'nationality': None}, {'id': 43885, 'name': 'Hicham Zakrani', 'nationality': None}, {'id': 57061, 'name': 'François Boudikian', 'nationality': None}, {'id': 57062, 'name': 'Aurélien Petit', 'nationality': None}, {'id': 57033, 'name': 'Mikael Lesage', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 3}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-11T15:00:00Z,AWAY_TEAM,FC Nantes,AS Monaco FC
238990,"{'id': 528, 'name': ""Dijon Football Côte d'Or""}",Regular Season,"{'id': 518, 'name': 'Montpellier HSC'}",2019-03-30T19:32:48Z,1.0,"[{'id': 57068, 'name': 'Florent Batta', 'nationality': None}, {'id': 57040, 'name': 'Matthieu Lombard', 'nationality': None}, {'id': 57052, 'name': 'Julien Aube', 'nationality': None}, {'id': 1060, 'name': 'Remi Landry', 'nationality': None}, {'id': 57039, 'name': 'Thomas Léonard', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-11T18:00:00Z,AWAY_TEAM,Montpellier HSC,Dijon Football Côte d'Or
238992,"{'id': 529, 'name': 'Stade Rennais FC 1901'}",Regular Season,"{'id': 521, 'name': 'Lille OSC'}",2019-03-30T19:32:48Z,1.0,"[{'id': 57042, 'name': 'Willy Delajod', 'nationality': None}, {'id': 15546, 'name': 'Stephan Luzi', 'nationality': None}, {'id': 57072, 'name': 'Yannick Boutry', 'nationality': None}, {'id': 57094, 'name': 'Yohann Rouinsard', 'nationality': None}, {'id': 15545, 'name': 'Benoît Millot', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-11T18:00:00Z,HOME_TEAM,Lille OSC,Stade Rennais FC 1901
238995,"{'id': 538, 'name': 'En Avant Guingamp'}",Regular Season,"{'id': 527, 'name': 'AS Saint-Étienne'}",2019-03-30T19:32:48Z,1.0,"[{'id': 43917, 'name': 'Amaury Delerue', 'nationality': None}, {'id': 43947, 'name': 'Bertrand Jouannaud', 'nationality': None}, {'id': 57044, 'name': 'Frédéric Hebrard', 'nationality': None}, {'id': 57054, 'name': 'Mathieu Vernice', 'nationality': None}, {'id': 57051, 'name': 'Karim Abed', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-11T18:00:00Z,HOME_TEAM,AS Saint-Étienne,En Avant Guingamp
238997,"{'id': 547, 'name': 'Stade de Reims'}",Regular Season,"{'id': 522, 'name': 'OGC Nice'}",2019-03-30T19:32:48Z,1.0,"[{'id': 57070, 'name': 'Johan Hamel', 'nationality': None}, {'id': 64724, 'name': 'Stephan Pignatelli', 'nationality': None}, {'id': 57060, 'name': 'Mathieu Grosbost', 'nationality': None}, {'id': 57095, 'name': 'Arnaud Baert', 'nationality': None}, {'id': 9374, 'name': 'Clément Turpin', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-11T18:00:00Z,AWAY_TEAM,OGC Nice,Stade de Reims
238998,"{'id': 556, 'name': 'Nîmes Olympique'}",Regular Season,"{'id': 532, 'name': 'Angers SCO'}",2019-03-30T19:32:48Z,1.0,"[{'id': 57078, 'name': 'Antony Gautier', 'nationality': None}, {'id': 57048, 'name': 'Mickael Annonier', 'nationality': None}, {'id': 57079, 'name': 'Philippe Jeanne', 'nationality': None}, {'id': 64790, 'name': 'Lakhdar El Bedoui', 'nationality': None}, {'id': 43918, 'name': 'François Letexier', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 4}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-11T18:00:00Z,AWAY_TEAM,Angers SCO,Nîmes Olympique
238993,"{'id': 530, 'name': 'Amiens SC'}",Regular Season,"{'id': 523, 'name': 'Olympique Lyonnais'}",2019-03-30T19:32:48Z,1.0,"[{'id': 57090, 'name': 'Franck Schneider', 'nationality': None}, {'id': 57083, 'name': 'Djemel Zitouni', 'nationality': None}, {'id': 57053, 'name': 'Aurélien Drouet', 'nationality': None}, {'id': 57105, 'name': 'Romain Delpech', 'nationality': None}, {'id': 57051, 'name': 'Karim Abed', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-12T13:00:00Z,HOME_TEAM,Olympique Lyonnais,Amiens SC
238994,"{'id': 576, 'name': 'RC Strasbourg Alsace'}",Regular Season,"{'id': 526, 'name': 'FC Girondins de Bordeaux'}",2019-03-30T19:32:48Z,1.0,"[{'id': 57063, 'name': 'Hakim Ben El Hadj Salem', 'nationality': None}, {'id': 57107, 'name': 'Gwenaël Pasqualotti', 'nationality': None}, {'id': 64762, 'name': 'Aurélien Berthomieu', 'nationality': None}, {'id': 64829, 'name': 'Gaël Angoula', 'nationality': None}, {'id': 57033, 'name': 'Mikael Lesage', 'nationality': None}]","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-12T15:00:00Z,AWAY_TEAM,FC Girondins de Bordeaux,RC Strasbourg Alsace
238991,"{'id': 514, 'name': 'SM Caen'}",Regular Season,"{'id': 524, 'name': 'Paris Saint-Germain FC'}",2019-03-30T19:32:48Z,1.0,"[{'id': 43926, 'name': 'Benoît Bastien', 'nationality': None}, {'id': 43927, 'name': 'Frédéric Haquette', 'nationality': None}, {'id': 57029, 'name': 'Huseyin Ocak', 'nationality': None}, {'id': 1052, 'name': 'Thierry Bouille', 'nationality': None}, {'id': 57039, 'name': 'Thomas Léonard', 'nationality': None}]","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 2, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 177, 'startDate': '2018-08-10', 'endDate': '2019-05-25', 'currentMatchday': 38}",REGULAR_SEASON,FINISHED,2018-08-12T19:00:00Z,HOME_TEAM,Paris Saint-Germain FC,SM Caen
